,net,con,in,ex,it,meanAA,stdAA,meanSpike,stdSpike,BurstD0,BurstD1,BurstD2,BurstD3,BurstD4,BurstD5,MeanNrActivationsPerAstrocyte
8,2,1,70,80,8,17086.5700934579,12530.6271490999,1884.2079999999999,739.098610968794,376.8416,147.819722193759,88.7984,38.68571619396489,7.842831414225861,1.7285598061091298,12.660377358490566
9,2,1,70,80,9,17888.4112149533,12893.360392986202,1941.7120000000002,761.7128783577181,388.3424,152.342575671544,93.09200000000001,41.5679647805855,7.27148026249277,1.5704302806003099,12.575471698113208
0,2,2,70,80,0,17243.6448598131,12092.4329843647,1801.704,755.486211908596,360.3408,151.09724238171898,85.6288,40.79992709013089,7.41866755040326,1.6018529616015402,12.358490566037734
1,2,2,70,80,1,17646.261682243,12620.3668551152,1964.7520000000002,808.196903295231,392.9504,161.639380659046,78.3072,27.685300579188198,21.398291338428198,5.29804605780247,12.81132075471698
2,2,2,70,80,2,16754.1775700935,12092.0139149718,1891.376,775.5934518960299,378.2752,155.11869037920601,77.4424,28.223478918092297,19.9850914405845,4.59772957805162,12.839622641509434
3,2,2,70,80,3,16965.523364486,11573.422597628001,1750.4879999999998,715.894881847887,350.0976,143.17897636957701,74.3296,27.784533896396397,17.7893275875938,3.99149152993401,12.584905660377359
4,2,2,70,80,4,17352.0560747664,12155.5302177799,2018.536,842.69898819448,403.7072,168.539797638896,84.0008,31.3346096091845,18.604500051132298,4.29021756037219,13.009433962264152
5,2,2,70,80,5,16460.7757009346,11237.479126888702,1794.5079999999998,735.5740900385221,358.9016,147.114818007704,72.7352,26.1381460888105,20.4569909843201,4.90963046747683,11.971698113207545
6,2,2,70,80,6,17423.7196261682,12436.2467553777,1857.7679999999998,774.009412201169,371.5536,154.80188244023398,74.6416,27.2122360242594,20.871261777025897,4.966340365307129,12.575471698113208
7,2,2,70,80,7,17128.1214953271,12016.9332269719,1778.96,730.903149808509,355.792,146.180629961702,70.3208,25.0240645651341,22.0364235031506,5.32494707573339,12.132075471698116
8,2,2,70,80,8,17437.065420560702,12120.1083330582,1827.06,767.239816745716,365.412,153.447963349143,86.8872,41.3658283630341,7.38343546573097,1.6376404490381298,12.754716981132074
9,2,2,70,80,9,17039.0841121495,12065.208080301101,1878.524,782.971458882123,375.7048,156.594291776425,77.992,29.3853558086337,18.7689553338727,4.50924952302435,12.39622641509434
0,0,0,10,90,0,21560.1869158878,14109.146986098898,3940.188,1197.94918450492,788.0376,239.589836900984,184.5888,47.912682606591794,8.433124719626809,2.04938934950408,15.283018867924529
1,0,0,10,90,1,21465.3644859813,13702.634428740701,3803.1479999999997,1169.66575657151,760.6296,233.933151314302,179.6256,47.4694881438593,8.22784078480462,2.00232027669618,15.858490566037734
2,0,0,10,90,2,21496.5887850467,13474.0221402015,3876.768,1193.0765013929301,775.3536,238.615300278586,173.6328,43.0135351274456,9.75824000432376,2.5459964588724597,15.669811320754715
3,0,0,10,90,3,21568.738317757,13762.5487990249,3897.688,1205.42750866902,779.5376,241.08550173380402,181.0632,47.136475958221595,8.59838823015696,2.1754983034861897,15.179245283018869
4,0,0,10,90,4,21297.5140186916,13523.343403557801,3981.4359999999997,1208.6040600229699,796.2872,241.720812004593,187.3504,48.7586687660769,8.375740611238001,2.02501533817952,15.632075471698116
5,0,0,10,90,5,21560.9906542056,13558.2682326027,4010.276,1227.76818977525,802.0552,245.55363795505002,179.4536,44.1015320259966,9.82987529881656,2.59466227039585,15.537735849056606
6,0,0,10,90,6,21474.598130841103,13487.998639053101,3884.0240000000003,1192.0475256565899,776.8048,238.409505131318,182.1048,47.7512627786952,8.4135182564003,2.06081604389027,15.330188679245285
7,0,0,10,90,7,22326.1682242991,13506.8440370376,3724.96,1139.9592897994198,744.992,227.991857959884,176.4664,46.068410771807606,8.17415594501799,2.02377665351868,15.575471698113208
8,0,0,10,90,8,21476.8504672897,13199.7359735728,3988.9040000000005,1232.7879196293302,797.7808,246.55758392586498,178.6192,44.6788212843625,9.77131128108709,2.56964357770731,15.933962264150946
9,0,0,10,90,9,21985.906542056102,14006.7927536464,3897.0240000000003,1206.30480038173,779.4048,241.260960076346,181.6952,47.474406336046,8.51025849334431,2.16406933052405,15.490566037735848
0,0,1,10,90,0,20892.7570093458,14008.1396396971,4147.8,1251.13219445429,829.56,250.226438890857,191.87599999999998,48.0617850688049,8.77690084291781,2.20969259263517,15.056603773584905
1,0,1,10,90,1,20568.5607476636,13649.344372449199,3987.312,1207.85677240971,797.4624,241.571354481942,177.6848,42.9320860075538,9.9388637363288,2.59080785415128,15.009433962264152
2,0,1,10,90,2,20733.5140186916,14225.420853367099,4081.848,1230.41734744598,816.3696,246.083469489196,181.9448,43.811987320367,9.98828600190752,2.56699680766388,14.575471698113208
3,0,1,10,90,3,20468.2336448598,13956.383946805301,4136.476,1243.4866406294802,827.2952,248.697328125897,192.8024,48.4419272349893,8.60159609412714,2.13232786285966,15.490566037735848
4,0,1,10,90,4,21032.1401869159,13852.512243186698,4106.456,1237.55918810536,821.2912,247.511837621072,183.6424,44.45962800384189,9.929067928866301,2.5523003429568,15.066037735849054
5,0,1,10,90,5,20591.0841121495,13990.9878904888,4201.164000000001,1268.2434218650599,840.2328,253.648684373012,186.1568,44.76153766080879,10.1747583166899,2.61560047925449,15.094339622641508
6,0,1,10,90,6,20390.2710280374,13741.7273204271,4072.864,1218.9009235799301,814.5728,243.780184715985,189.0128,47.1155192708305,8.72677393899305,2.1456990363922097,14.830188679245285
7,0,1,10,90,7,20666.3925233645,13854.2886492511,4023.732,1215.93647374195,804.7464,243.187294748389,186.9984,47.1410003865001,8.68074918485408,2.14809245520675,14.924528301886792
8,0,1,10,90,8,20388.2710280374,13563.099636475901,4135.66,1241.67293294168,827.132,248.33458658833598,191.83599999999998,47.811879528000205,8.7212465035855,2.15607335595988,15.179245283018869
9,0,1,10,90,9,20467.3738317757,13652.0791005177,4096.335999999999,1236.5816459514501,819.2672,247.31632919029,190.1856,47.6936133317659,8.694273344359651,2.15231318282554,15.254716981132074
0,0,2,10,90,0,23269.9345794393,12257.531865931202,3387.3959999999997,1061.3462089177099,677.4792,212.269241783542,164.0456,45.178288597953795,7.58777268648956,1.75250934882821,16.141509433962266
1,0,2,10,90,1,21747.3177570093,12884.269131693502,3834.756,1176.89877919216,766.9512,235.379755838432,181.6128,47.933735887785794,8.168185326561531,1.95499735199244,16.433962264150942
2,0,2,10,90,2,21755.9158878505,13004.859884639,3741.72,1169.7688530645698,748.3439999999999,233.953770612914,177.5584,47.374425478732704,8.08659362461719,2.0018677123624,16.150943396226413
3,0,2,10,90,3,21261.9158878505,12842.1973686207,3719.012,1149.13681163559,743.8024,229.82736232711702,175.2504,46.4397676548882,8.24972872280008,1.99014727255125,16.29245283018868
4,0,2,10,90,4,21975.5607476636,13286.2743012124,3694.2,1144.55407910679,738.84,228.910815821359,175.912,46.888271625215594,8.02474899766649,1.90744548292936,16.17924528301887
5,0,2,10,90,5,22769.5046728972,12950.7661638718,3567.992,1108.39074695524,713.5984,221.678149391048,170.2904,45.410652360872405,7.9552690913640305,1.9274319550672099,16.29245283018868
6,0,2,10,90,6,22355.607476635498,13144.891749913899,3611.52,1116.90652858688,722.304,223.381305717376,172.5176,45.6801901292015,7.92473076071413,1.8961112801564,15.981132075471699
7,0,2,10,90,7,21868.9719626168,12888.880629353302,3604.172,1120.60189470481,720.8344,224.120378940961,171.0984,45.8093972612607,8.05817987959075,1.92152563490069,15.924528301886792
8,0,2,10,90,8,22235.1682242991,12575.638276650601,3481.0679999999998,1068.92781766404,696.2136,213.785563532807,168.5152,44.5515774014793,7.69787937178158,1.76773817280479,16.61320754716981
9,0,2,10,90,9,21403.1775700935,12745.814881985902,3718.636,1152.7919532613,743.7272,230.55839065226002,176.3512,46.8904631941294,8.10893008541159,1.9697199929003102,16.37735849056604
0,1,0,10,90,0,20364.2242990654,13732.5507832708,3490.804,979.849603553525,698.1608,195.969920710705,164.0552,40.756863384711,8.825944207287801,1.87214613058104,14.679245283018869
1,1,0,10,90,1,20444.0747663551,13401.892970422901,3414.652,942.6415283107359,682.9304,188.52830566214698,168.7576,43.016952498288404,7.4050471800421,1.4501613546430099,14.849056603773587
2,1,0,10,90,2,20027.2523364486,13637.1678810093,3541.9159999999997,985.236968928795,708.3832,197.047393785759,171.8352,43.6876994239797,7.83496302671849,1.5917785852136201,15.066037735849054
3,1,0,10,90,3,20141.6448598131,14084.7388751899,3512.44,970.748580426467,702.488,194.149716085293,169.5056,42.313398925635795,7.95904438608201,1.65613177521102,14.216981132075471
4,1,0,10,90,4,20047.7663551402,13486.2885263677,3471.46,966.8048491810539,694.2919999999999,193.360969836211,169.6344,42.99386673282601,7.662771292022481,1.5460545389096103,14.415094339622641
5,1,0,10,90,5,20034.3177570093,13645.7584821525,3346.3,938.0804666978199,669.26,187.61609333956403,164.8904,42.5312420208956,7.44196005379351,1.50047217388917,14.377358490566039
6,1,0,10,90,6,20417.5140186916,13553.6384364725,3435.1,959.3508940945441,687.02,191.87017881890898,167.6744,42.798449325179995,7.694010538596231,1.53207792557205,14.669811320754715
7,1,0,10,90,7,20002.2429906542,13285.6776835451,3413.0679999999998,950.75880399605,682.6136,190.15176079921002,114.5448,16.0802783856499,28.543686384486605,5.8458937251800505,14.330188679245285
8,1,0,10,90,8,20400.168224299097,13753.201956823,3394.5759999999996,938.2816529294389,678.9152,187.65633058588799,166.7848,42.38486061036421,7.552641406817759,1.50652950157803,14.18867924528302
9,1,0,10,90,9,19615.9626168224,13199.2046842856,3451.748,965.900477531718,690.3496,193.180095506344,167.53599999999997,43.3339634005476,7.765697612683059,1.5674443131759799,14.556603773584905
0,1,1,10,90,0,19357.7009345794,14312.497751680801,3808.0640000000003,1048.10654988126,761.6128,209.62130997625198,182.6848,44.794183651005405,8.14774120784315,1.70612233773177,14.471698113207545
1,1,1,10,90,1,19316.906542056102,13695.392523221,3735.68,1022.73252886569,747.1360000000001,204.54650577313703,179.388,43.9785404032467,8.14429069700736,1.68083894669817,14.405660377358492
2,1,1,10,90,2,19317.8971962617,13987.9794449394,3580.508,994.449714131388,716.1016,198.889942826278,174.0904,43.57326873026629,7.80215644978488,1.63274620261679,14.528301886792455
3,1,1,10,90,3,19370.6728971963,14213.8535329969,3767.5559999999996,1032.6325962625801,753.5112,206.52651925251598,180.3728,44.37844769885489,8.18825489698241,1.69933650281723,14.367924528301884
4,1,1,10,90,4,19506.1308411215,14105.861588731499,3650.5959999999995,1011.755575613,730.1192,202.35111512260102,169.7416,40.6944707477564,9.19994681982788,1.99905511151364,13.971698113207545
5,1,1,10,90,5,20061.4672897196,14267.1996992499,3645.2,1017.7113657614301,729.04,203.542273152286,110.184,13.5909051942834,35.0705248752453,7.87147659299277,13.867924528301884
6,1,1,10,90,6,19424.0560747664,14164.9496925068,3674.6079999999997,1014.33169640705,734.9216,202.86633928141003,175.804,43.174342195336294,8.19033150698572,1.76237363908609,14.11320754716981
7,1,1,10,90,7,19406.1121495327,13918.5761976791,3701.74,1018.62462585586,740.3480000000001,203.72492517117297,177.40400000000002,43.6499620160201,8.17604627442862,1.72419091255005,14.301886792452832
8,1,1,10,90,8,19576.6448598131,14167.566712935,3785.0,1029.56872135861,757.0,205.91374427172198,182.8776,44.7132505890592,8.01436432088681,1.6577044707379198,14.141509433962266
9,1,1,10,90,9,20005.551401869197,14532.5451123889,3591.54,989.616337981543,718.308,197.92326759630902,173.7328,43.0220106940622,7.96168188229141,1.67031716554937,14.29245283018868
0,1,2,10,90,0,20201.7757009346,13837.397029348402,3665.428,984.042428361705,733.0856,196.808485672341,177.4432,42.4353066886525,7.9627526917557,1.57347343724466,14.349056603773587
1,1,2,10,90,1,20775.523364486,14539.8424340315,3545.3920000000003,966.261102568038,709.0784,193.25222051360802,172.7864,42.2759086837882,7.737458285246951,1.59648473046814,14.660377358490566
2,1,2,10,90,2,19841.8785046729,14266.8220090382,3879.336,1048.9098336387199,775.8672,209.781966727743,179.264,41.0789920032125,9.35841385478361,2.01360712469187,14.698113207547168
3,1,2,10,90,3,19415.2803738318,13962.8386395697,3903.112,1048.4351861016498,780.6224,209.68703722033,185.8832,43.99403366094089,8.33395008860896,1.69786184295006,15.084905660377359
4,1,2,10,90,4,19922.5794392523,14122.680327291499,3750.3959999999997,1033.9425047767402,750.0792,206.788500955348,180.28400000000002,44.042206847523005,8.071377821995961,1.6878004878358701,14.575471698113208
5,1,2,10,90,5,19645.7570093458,13880.3641814656,3874.244,1052.57904998342,774.8488,210.515809996684,178.3464,41.0469254273691,9.41843000698476,2.06988147755814,14.29245283018868
6,1,2,10,90,6,19673.6728971963,13770.380311416298,3669.808,985.6214299293621,733.9616,197.124285985872,176.976,42.1770257841873,8.05840286967279,1.64962634817249,14.377358490566039
7,1,2,10,90,7,19676.934579439298,14006.4562431419,3634.0559999999996,982.988319800393,726.8112,196.597663960079,174.94400000000002,41.4206873916887,8.09317501702068,1.67148342293528,14.537735849056606
8,1,2,10,90,8,19964.8224299065,14120.703582331102,3744.344,1025.38081592353,748.8688,205.076163184706,179.8,43.7461989205919,8.11755442283717,1.70929569532112,14.650943396226413
9,1,2,10,90,9,19945.6261682243,14240.0468906895,3872.0759999999996,1054.89056030661,774.4152,210.978112061323,178.4632,41.389672211313794,9.42937916571465,2.0661124847998202,14.632075471698116
0,2,0,10,90,0,19681.785046728997,13773.4625547895,4224.264,1524.60024213038,844.8528,304.92004842607497,195.2808,62.1105468608996,7.3859814900580005,2.0913177497384,15.141509433962266
1,2,0,10,90,1,19906.5794392523,13731.8116454501,4031.072,1433.25500411336,806.2144,286.651000822673,195.3664,63.9726528372866,6.3060296763351,1.62259825074864,14.905660377358492
2,2,0,10,90,2,20049.5887850467,13807.4355607941,4012.44,1432.5120391815199,802.488,286.50240783630403,195.8808,64.5351255624408,6.164420214938639,1.57996342486909,15.132075471698116
3,2,0,10,90,3,19419.934579439298,13618.3668351753,4162.036,1499.3942039050303,832.4072,299.87884078100603,200.06400000000002,65.689242224279,6.420021959508519,1.7114294309937,14.226415094339625
4,2,0,10,90,4,20406.3551401869,14105.767600293899,3988.4759999999997,1433.22444907418,797.6952,286.644889814837,192.1208,63.0856050724728,6.36199032506728,1.68045576718858,15.169811320754715
5,2,0,10,90,5,19935.598130841103,13598.5710422052,3894.748,1406.7882130925,778.9496,281.357642618501,128.6184,24.5789597306314,23.200178378838,6.3409075877252805,14.773584905660375
6,2,0,10,90,6,19541.0093457944,13816.0809275342,4100.832,1480.2970417372303,820.1664,296.059408347446,131.6304,23.8539832279643,24.505113743415603,7.021399918010419,14.905660377358492
7,2,0,10,90,7,19414.8130841122,13427.0790312285,4251.128,1529.36588415461,850.2256,305.87317683092095,196.9528,62.712730543008604,7.33376711691979,2.0404257804980097,14.70754716981132
8,2,0,10,90,8,20027.6355140187,13610.8843617944,4022.788,1447.0160604001599,804.5576,289.403212080032,185.56,58.7389805835954,7.43996920560423,2.1365474349980103,15.20754716981132
9,2,0,10,90,9,20718.0841121495,13903.8265862527,3968.632,1428.15596647425,793.7264,285.63119329485,191.5216,62.910663749796804,6.34214831909575,1.691481398548,14.150943396226413
0,2,1,10,90,0,19630.7570093458,14710.768230821799,4293.008,1500.0187091953198,858.6016,300.003741839064,196.9112,58.6321682573654,7.60739516994115,2.18067463346367,14.066037735849054
1,2,1,10,90,1,19076.6822429907,14120.858280286202,4472.156,1578.37485904458,894.4312,315.67497180891604,126.3848,18.4782577360529,30.920746228804603,8.84076936426168,14.075471698113208
2,2,1,10,90,2,19271.5420560748,14249.9997830991,4545.432,1610.81937577619,909.0864,322.163875155238,119.8736,15.722392408281902,35.485836921522996,10.2609112421057,13.867924528301884
3,2,1,10,90,3,19309.4579439252,14496.3540342258,4455.94,1556.83549047419,891.188,311.367098094837,200.5696,58.8668140452666,8.00636678505786,2.35550863446872,14.216981132075471
4,2,1,10,90,4,19638.6822429907,14745.1020479244,4312.016,1504.10741895119,862.4032,300.821483790237,197.3768,58.9708614636076,7.630063349536379,2.14086191917261,14.084905660377359
5,2,1,10,90,5,19215.6261682243,14349.8426540746,4514.512,1590.46066592544,902.9024,318.092133185088,125.5768,18.0217541255007,32.077291868086,9.568084024451391,13.89622641509434
6,2,1,10,90,6,19057.8037383178,14089.9299166085,4440.656,1545.40895353431,888.1312,309.081790706861,198.7512,57.96597086705271,8.11952318196181,2.3937199753335,14.198113207547168
7,2,1,10,90,7,19718.906542056102,14610.494370426899,4216.12,1483.39396843859,843.2239999999999,296.678793687719,192.5296,57.1833696439795,7.711070015706789,2.2609803001331,14.424528301886792
8,2,1,10,90,8,18966.4859813084,14404.072145124499,4499.1359999999995,1580.1859629499302,899.8272,316.037192589986,201.1864,59.5700083518544,8.121990262220018,2.39280932079271,14.160377358490566
9,2,1,10,90,9,20143.551401869197,14449.9392206681,4410.128,1552.335324476,882.0256,310.46706489519903,199.2168,59.033646319366,7.926699683116361,2.3082706715082,14.10377358490566
0,2,2,10,90,0,19523.0373831776,14220.8842955751,4292.392,1588.97862991797,858.4784,317.795725983595,193.2088,61.820564236829796,7.82622322824008,2.33745034151048,14.915094339622641
