,net,con,y_astro,it,BurstD0,BurstD1,BurstD2,BurstD3,BurstD4,BurstD5,MeanNrActivationsPerAstrocyte
56,1.0,2.0,0.01,6.0,51.716800000000006,14.544292274290973,5.796,2.9348362816348037,7.286179709976281,1.5347594531845201,1.7169811320754718
57,1.0,2.0,0.01,7.0,43.8256,11.664152975677233,4.0912,2.0864521465875994,6.1132786232111656,1.6920491161812792,1.481132075471698
58,1.0,2.0,0.01,8.0,40.2792,11.052498693055792,3.9128,2.052957905072581,6.657162874704414,2.8708816914405917,1.6320754716981132
59,1.0,2.0,0.01,9.0,46.7176,13.12312501807401,4.6544,2.418776682540164,6.263879747946071,1.5426185524593186,1.6886792452830188
60,2.0,0.0,0.01,0.0,73.61280000000002,25.683741085753063,12.288799999999998,6.123968856877051,20.709054198326953,4.8990904356920115,3.1603773584905666
61,2.0,0.0,0.01,1.0,69.1616,23.85036279472495,10.6208,5.662809140347218,7.604304598620723,1.6195056400113037,2.962264150943396
62,2.0,0.0,0.01,2.0,55.5352,18.561373897424726,7.3656000000000015,4.287388090667791,6.899957065126832,1.485063511873169,2.80188679245283
63,2.0,0.0,0.01,3.0,78.6272,27.73543401787684,12.9016,7.1445026027009035,7.842418602314807,1.4156739311891546,3.1415094339622636
64,2.0,0.0,0.01,4.0,63.5208,21.285735302309856,9.3776,5.3116455303417975,7.336280716449642,1.4859375375090926,3.179245283018868
65,2.0,0.0,0.01,5.0,62.4016,20.67014846197288,9.1144,4.9867537176002585,7.213445972160715,1.4054882090980785,3.0283018867924527
66,2.0,0.0,0.01,6.0,76.0328,26.083417800587412,12.1112,6.691148971589259,7.345986788424747,1.3608517947161325,3.452830188679245
67,2.0,0.0,0.01,7.0,63.7768,21.824843224179183,9.1328,5.213087775973086,7.2419337975083105,1.4589927005503076,2.849056603773585
68,2.0,0.0,0.01,8.0,62.59120000000001,20.93344316064608,9.3056,5.0600601419350735,6.92232888073619,1.448391971628518,2.9150943396226414
69,2.0,0.0,0.01,9.0,66.80239999999999,22.082054121842926,9.9824,5.537393812977365,7.40187033536216,1.4867100468089207,2.9433962264150937
70,2.0,1.0,0.01,0.0,107.3192,37.54172547126729,20.2344,10.526443684359881,8.07437650303645,1.3822875304014532,4.028301886792453
71,2.0,1.0,0.01,1.0,103.05920000000002,36.20977568778906,18.8344,9.812217722818833,8.320876499780166,1.4800246498652208,3.820754716981132
72,2.0,1.0,0.01,2.0,96.82799999999999,33.247715350080824,17.1944,9.033828016959363,7.762769093875692,1.4236844897345289,3.5566037735849063
73,2.0,1.0,0.01,3.0,120.7336,42.59220481543542,22.875999999999998,9.619071888701113,25.318987351985783,5.474889401062389,4.59433962264151
74,2.0,1.0,0.01,4.0,111.28,40.8265521444072,20.7016,9.402778176687994,24.16097324369946,5.059148040990972,4.235849056603773
75,2.0,1.0,0.01,5.0,113.6896,40.92706453973947,21.328000000000003,11.42699680581035,7.9577791613005,1.362685833185147,4.235849056603773
76,2.0,1.0,0.01,6.0,90.9232,31.19283285884756,15.723200000000002,8.367280427952679,7.773263448821851,1.488969770319296,3.5566037735849063
77,2.0,1.0,0.01,7.0,110.2864,39.35130664971622,20.2416,10.585432888644661,8.292060813126874,1.6316324337831274,3.820754716981132
78,2.0,1.0,0.01,8.0,115.2664,41.37689296020183,22.4872,11.814482475335092,8.163772114253133,1.3185189765876968,4.452830188679245
79,2.0,1.0,0.01,9.0,147.83360000000005,54.341078302146336,27.171999999999997,10.922608479662724,30.133890914021656,6.269904769746423,5.584905660377358
80,2.0,2.0,0.01,0.0,124.0816,47.32227278396506,23.1184,10.589280496804305,25.072514473947148,5.49832343017793,4.150943396226415
81,2.0,2.0,0.01,1.0,137.0616,53.82481700331178,25.7496,11.858007414401461,25.40656867816507,5.983273941583457,4.943396226415095
82,2.0,2.0,0.01,2.0,126.7984,48.88657890914438,23.8752,11.14208351072635,24.56481830200477,5.7196135401892665,4.566037735849057
83,2.0,2.0,0.01,3.0,98.5144,36.177038472489706,17.632,8.039339276333596,26.074585354453923,6.008568597841434,4.169811320754717
84,2.0,2.0,0.01,4.0,111.5888,42.47162858379697,20.8968,9.887482478366273,23.831849378856074,5.423556994792624,4.037735849056603
85,2.0,2.0,0.01,5.0,124.7648,47.336078850703295,23.2336,10.801443933104501,24.67206889633935,5.963379577240312,4.650943396226415
86,2.0,2.0,0.01,6.0,139.6128,53.863633707353976,27.0984,12.60037132151271,23.226440578612625,4.998905299654064,4.839622641509433
87,2.0,2.0,0.01,7.0,136.2752,52.11105165854936,26.695999999999998,14.570734504478487,8.500122636407784,1.6820248358473144,4.811320754716982
88,2.0,2.0,0.01,8.0,121.50399999999999,46.83722007122114,22.3072,10.384682381276763,25.435754020498308,5.762573351524475,4.358490566037736
89,2.0,2.0,0.01,9.0,99.8608,38.23865038622571,18.3328,10.420946413834015,7.431544566207385,1.30125750272416,3.679245283018868
90,0.0,0.0,0.025,0.0,62.9384,19.675126567318443,9.0168,4.0472654669542,35.547413956693546,9.416757128077592,1.028301886792453
91,0.0,0.0,0.025,1.0,54.588800000000006,16.687313581280847,7.452000000000001,3.6020905041378404,26.854535272361744,7.350514151210768,1.0566037735849056
92,0.0,0.0,0.025,2.0,66.7408,21.184749593988602,10.164,4.5311879237127215,34.150663557770045,8.97384846036893,1.0471698113207548
93,0.0,0.0,0.025,3.0,61.8856,18.93466325657787,8.659199999999998,4.083999921645445,30.459981273255487,8.097918799906044,1.0660377358490567
94,0.0,0.0,0.025,4.0,59.70480000000001,19.004447294251946,8.705599999999999,4.000845990537502,34.49067909743819,8.684237807697084,1.028301886792453
95,0.0,0.0,0.025,5.0,59.57039999999999,19.030197157150003,8.695200000000002,3.9451510693508314,32.283106905313765,7.951815430805539,1.0849056603773586
96,0.0,0.0,0.025,6.0,59.523999999999994,19.179976642321538,8.628,4.0266730684275815,32.200436004003784,8.732615762513014,0.8962264150943396
97,0.0,0.0,0.025,7.0,60.532,19.897819378012255,8.4224,4.0457951307499505,36.23540226529147,9.777067585997765,0.9245283018867924
98,0.0,0.0,0.025,8.0,72.05199999999999,23.294696735523306,10.885599999999998,4.776897805061356,40.68973842132414,9.808526704937565,1.2924528301886793
99,0.0,0.0,0.025,9.0,63.088,18.94870380791256,9.226400000000002,3.7747083384017897,44.799412621971825,10.475672669491873,1.0566037735849056
100,0.0,1.0,0.025,0.0,70.82239999999999,21.423944973790427,10.6704,4.38614225031519,37.24686826712668,9.006244942147507,0.9716981132075472
101,0.0,1.0,0.025,1.0,62.31360000000001,18.566504653272787,8.9328,3.8640864586600543,37.91310244464007,10.034295204473745,0.7547169811320755
102,0.0,1.0,0.025,2.0,74.584,23.62055511625415,11.350400000000002,4.627442040695917,44.093274634347736,10.627873407940909,0.9433962264150944
103,0.0,1.0,0.025,3.0,61.79680000000001,18.538685761401748,8.347999999999999,3.750458105351932,46.89816369247315,12.336545007295038,0.8679245283018868
104,0.0,1.0,0.025,4.0,73.39119999999998,23.046653608712912,10.9112,4.5750928471452905,45.1652034296064,10.767218573996143,1.1132075471698113
105,0.0,1.0,0.025,5.0,74.1272,22.124816387034716,11.1192,4.699347971793534,39.962911361056975,8.982934225050316,0.9528301886792452
106,0.0,1.0,0.025,6.0,65.2088,19.350834673470803,9.596,4.066072306292647,35.031904531437604,9.880966563702202,0.9150943396226416
107,0.0,1.0,0.025,7.0,63.22,19.397750385031763,9.0968,4.014183573281122,33.999093278862354,9.400088673241463,0.7641509433962265
108,0.0,1.0,0.025,8.0,64.2976,19.4366188993868,9.2136,4.015526745023622,37.90679571570304,9.429517116873305,1.0
109,0.0,1.0,0.025,9.0,78.5488,24.890678145844078,12.296,5.21048788502574,41.016599262923066,9.5163367637718,1.028301886792453
110,0.0,2.0,0.025,0.0,49.5976,15.982074778951574,6.6704,3.2425428046519293,28.630033095064803,8.26512231148693,1.509433962264151
111,0.0,2.0,0.025,1.0,44.97039999999999,14.551500398240723,5.6672,2.7887137106558644,27.731477046647118,9.869649679394273,1.4528301886792452
112,0.0,2.0,0.025,2.0,54.1512,17.521005067061648,7.5215999999999985,3.5317889857691096,29.95093209915982,8.139076326545768,1.7452830188679245
113,0.0,2.0,0.025,3.0,52.56960000000001,17.238562464428412,6.918399999999999,3.2650974625575877,32.67059797453905,10.084557414546424,1.6037735849056605
114,0.0,2.0,0.025,4.0,51.663999999999994,16.594699876767887,6.864,3.3226591760215185,32.089389588671644,8.56534886482826,1.858490566037736
115,0.0,2.0,0.025,5.0,45.06480000000001,15.291716743387575,5.4056000000000015,2.7903491967852334,28.307538630335184,8.92162045340367,1.4716981132075468
116,0.0,2.0,0.025,6.0,46.9328,15.067664854249976,6.0648,3.0215428112141653,29.078933197742646,8.92325711331794,1.5283018867924532
117,0.0,2.0,0.025,7.0,48.1096,16.04885503205758,6.3184,3.0760594012469915,29.098155094774665,8.919117146921408,1.6037735849056605
118,0.0,2.0,0.025,8.0,47.4656,15.458916412219839,5.944,2.9700478110629804,26.06305603152608,8.342085881537244,1.7735849056603774
119,0.0,2.0,0.025,9.0,56.5408,18.302017794767877,7.795199999999999,3.6432920497813512,34.48322042767005,9.467043380628343,1.5471698113207548
120,1.0,0.0,0.025,0.0,41.6984,12.424108718133464,4.8048,2.2491902898598863,28.094789979935193,9.156901995018405,1.4433962264150944
121,1.0,0.0,0.025,1.0,45.6296,12.737620022594488,5.6176,2.4521032278433954,32.11220791287241,9.303242194177932,1.4056603773584906
122,1.0,0.0,0.025,2.0,42.03439999999999,13.145813654544172,4.824,2.4525056574858293,31.013134035912003,10.127947976066405,1.4716981132075468
123,1.0,0.0,0.025,3.0,45.98559999999999,13.955212382475588,5.6608,2.6800864463669827,32.50367150173917,9.843846041560306,1.4245283018867925
124,1.0,0.0,0.025,4.0,44.5824,13.010347045332804,5.5192000000000005,2.4931970158814165,35.75845811716668,10.77292021800448,1.179245283018868
125,1.0,0.0,0.025,5.0,45.7304,13.582616678681614,5.2576,2.5375031507369603,33.139841257057064,10.658132194045036,1.518867924528302
126,1.0,0.0,0.025,6.0,45.5336,14.640751040844865,5.3416,2.701693809446214,35.770332323228565,11.275302041046395,1.5
127,1.0,0.0,0.025,7.0,41.48,12.301739714365606,4.6103999999999985,2.1839532595731077,28.52060233901205,9.49741702095166,1.2830188679245282
128,1.0,0.0,0.025,8.0,43.460800000000006,13.110733898603845,5.192799999999999,2.4782147122475084,27.073807533839283,8.351101118738589,1.349056603773585
129,1.0,0.0,0.025,9.0,41.619200000000006,12.17782703769437,4.8224,2.2944407248826457,29.60330529859829,9.75129935329656,1.169811320754717
130,1.0,1.0,0.025,0.0,39.4472,11.515715008630595,4.2544,1.963568343603044,26.813250663520517,9.44465329991174,1.5943396226415094
131,1.0,1.0,0.025,1.0,40.87280000000001,13.179462058824711,4.803999999999999,2.3632824630162177,32.27912217533207,9.710264327487176,1.4716981132075468
132,1.0,1.0,0.025,2.0,40.2112,12.400253003870525,4.4968,2.2238142368462337,27.19295104051404,8.305894163385048,1.6415094339622642
133,1.0,1.0,0.025,3.0,41.2152,12.425184463821855,4.7512,2.223083120353353,31.724129457430855,10.454396180462481,1.518867924528302
134,1.0,1.0,0.025,4.0,44.1696,12.624967161937489,5.300799999999999,2.421784333915801,30.914453087427866,8.506068722306374,1.6320754716981132
135,1.0,1.0,0.025,5.0,38.6096,11.397216670749048,4.210400000000001,1.9812854009455576,30.772582451395923,10.15411730991296,1.481132075471698
136,1.0,1.0,0.025,6.0,41.163999999999994,12.596132104737551,4.7952,2.288889896871406,26.161141672996457,8.48432993493005,1.5
137,1.0,1.0,0.025,7.0,37.3416,10.74522170269185,4.1888,2.029747412857078,23.919429604304977,7.5041820850687575,1.518867924528302
138,1.0,1.0,0.025,8.0,42.7664,12.30181088458118,5.0016,2.3508290962977294,37.030111822078034,11.904893463639706,1.7358490566037736
139,1.0,1.0,0.025,9.0,40.5832,11.718820664213615,4.6648,2.1873364990325563,26.198394065587802,8.852247016269859,1.5283018867924532
140,1.0,2.0,0.025,0.0,39.9424,11.546506062008538,4.763999999999999,2.16247635825227,24.486227626707066,7.9288005431697774,1.5377358490566038
141,1.0,2.0,0.025,1.0,45.5256,12.937155198883564,5.5904,2.4840426405357863,33.88827671932123,10.142222456795428,1.4433962264150944
142,1.0,2.0,0.025,2.0,43.1536,13.401841927138223,4.904799999999999,2.4532217510857017,28.17390592020065,8.590801390770674,1.5660377358490567
143,1.0,2.0,0.025,3.0,40.416,11.845866114387753,4.6432,2.2321410708107137,23.283871387121412,7.111040949906179,1.5566037735849056
144,1.0,2.0,0.025,4.0,53.163999999999994,14.951756552325214,7.02,3.0504688164280584,39.12301070005846,9.896701947034686,1.7075471698113207
145,1.0,2.0,0.025,5.0,45.8328,13.269455307585162,5.6048,2.4659555875968246,37.49196946267953,11.167495984175217,1.69811320754717
146,1.0,2.0,0.025,6.0,41.9952,11.813631827681105,4.5808,2.0384188382175044,40.23430444346255,13.258592324696426,1.490566037735849
147,1.0,2.0,0.025,7.0,46.2576,14.015724106873677,6.0432,2.662099502272595,37.196229638832214,10.597747977366435,1.5754716981132075
148,1.0,2.0,0.025,8.0,42.2,12.053892317421786,5.0728,2.300256542214368,25.25812300531791,7.989470082369893,1.4716981132075468
149,1.0,2.0,0.025,9.0,47.5896,14.520244207312768,5.6576,2.639310940378189,36.70736246392684,10.236321941111422,1.5471698113207548
150,2.0,0.0,0.025,0.0,50.4648,18.77875717293346,6.9647999999999985,3.933004063054093,25.9156595633572,8.158217461723378,2.5188679245283017
151,2.0,0.0,0.025,1.0,54.6208,18.544171250287786,7.968800000000001,4.205004941733125,23.73563076143848,6.2131110016899775,2.6320754716981134
152,2.0,0.0,0.025,2.0,47.4664,16.0591678190372,6.3976000000000015,3.353779098271083,22.789550459790906,6.729322889171798,2.556603773584906
153,2.0,0.0,0.025,3.0,48.424,17.240057540507227,6.362400000000001,3.573953866518145,22.87601880437344,7.153523494918869,2.4150943396226414
154,2.0,0.0,0.025,4.0,47.4992,16.236287733345947,6.212000000000001,3.3674227533827708,21.651297392327738,6.455995469451072,2.7169811320754715
155,2.0,0.0,0.025,5.0,48.092,16.662686938186162,6.5432,3.552550317729504,22.78127339593377,6.291466252145256,2.509433962264151
156,2.0,0.0,0.025,6.0,50.8432,17.77095309092903,7.119200000000001,3.7732149898991976,29.982609792562148,8.840664490224649,2.7358490566037736
157,2.0,0.0,0.025,7.0,50.1384,16.540632558641764,6.7856,3.508497205357302,26.835293719085808,7.561953606330338,2.349056603773585
158,2.0,0.0,0.025,8.0,47.45520000000001,16.350314766389054,6.3927999999999985,3.4953838358612352,23.450872017233877,7.216190654028709,2.5660377358490565
159,2.0,0.0,0.025,9.0,54.66880000000001,20.045980808132086,7.815200000000001,4.286043508878556,22.629892363432933,6.261609350291827,2.89622641509434
160,2.0,1.0,0.025,0.0,77.90320000000001,28.495126421197014,12.8488,6.1126245230669936,31.731615255836658,7.582523787332763,2.8867924528301887
161,2.0,1.0,0.025,1.0,73.0368,26.06185729682365,11.3416,5.412661955082729,30.604833315534897,7.868464111360555,2.6698113207547167
162,2.0,1.0,0.025,2.0,71.6344,25.66870656344024,11.6808,5.838824484431775,24.39788518271773,5.283917363196794,2.320754716981132
163,2.0,1.0,0.025,3.0,96.88,34.990769068427184,16.5552,7.450867933335014,32.75883632854969,7.9089367208775005,3.39622641509434
164,2.0,1.0,0.025,4.0,74.71279999999999,26.311905977332767,12.0224,5.839326865315899,29.153104896231746,7.04461867012974,2.6320754716981134
165,2.0,1.0,0.025,5.0,83.18720000000002,30.560950184181124,13.5416,6.39979604675024,31.388770355076677,7.465085781227579,2.9433962264150937
166,2.0,1.0,0.025,6.0,66.6704,22.419502310265496,10.387199999999998,4.938971164119102,28.782104828537268,6.971803462169246,2.5943396226415096
167,2.0,1.0,0.025,7.0,87.22479999999999,32.08441155701628,14.7536,6.9289484801086525,31.97180283685247,7.217391692059728,3.047169811320755
168,2.0,1.0,0.025,8.0,56.983999999999995,20.497540925681797,8.582399999999998,4.3238143160871285,25.899928810948552,6.89955630890133,2.3301886792452833
169,2.0,1.0,0.025,9.0,95.7984,34.78924427808112,16.3488,7.5580485947101455,31.43873467181778,7.482961978880353,2.9245283018867925
170,2.0,2.0,0.025,0.0,64.8592,24.17285120460555,9.969599999999998,5.2063687767963565,27.83094567349121,7.388584384689177,2.6320754716981134
171,2.0,2.0,0.025,1.0,65.9072,23.455360755272984,10.0768,5.054283506096586,27.551057345210825,7.198789015252391,2.7169811320754715
172,2.0,2.0,0.025,2.0,63.0,23.894976877996758,9.872,5.3057191783960835,27.44049024281395,7.4796817503594735,2.179245283018868
173,2.0,2.0,0.025,3.0,68.464,25.360903453938704,10.679200000000002,5.461864824398348,27.181528445931306,7.300796764831058,2.688679245283019
174,2.0,2.0,0.025,4.0,74.53439999999998,27.843296080744466,12.225599999999998,6.17457890386057,26.18340040633707,6.30689845939887,2.8867924528301887
175,2.0,2.0,0.025,5.0,86.0096,32.37192715672022,14.5816,7.250256646491902,27.633921344860145,6.665193260405254,2.8679245283018866
176,2.0,2.0,0.025,6.0,74.0328,27.279959753635996,12.2024,6.155335428715483,24.874079008628836,6.355689762066825,2.7358490566037736
177,2.0,2.0,0.025,7.0,81.43839999999999,30.236859053810463,13.276,6.608538718960492,29.282076634730352,7.17766027864965,2.830188679245283
178,2.0,2.0,0.025,8.0,67.45519999999999,25.53581314467977,10.8088,5.831041292942452,24.56961688838401,6.482453114082726,2.3773584905660377
179,2.0,2.0,0.025,9.0,71.1136,26.267812528644253,11.42,5.936982398491678,26.73007422965228,7.334395312470244,2.7358490566037736
180,0.0,0.0,0.05,0.0,69.0096,21.312364201092286,10.4832,4.509842320968661,35.87734168558955,8.242754221572048,1.1226415094339623
181,0.0,0.0,0.05,1.0,56.6976,18.086823774228574,8.1192,3.716174290853431,33.64902149309991,8.8398294389451,1.0943396226415094
182,0.0,0.0,0.05,2.0,59.4936,19.200867663728115,8.333599999999999,3.7016632802025633,41.641959287759406,11.29749878770931,1.0377358490566038
183,0.0,0.0,0.05,3.0,63.6512,20.20342789132577,9.318400000000002,4.209862401551861,35.06651484713751,9.071056884416434,1.0566037735849056
184,0.0,0.0,0.05,4.0,54.0008,17.293591858257788,7.300799999999999,3.5666566080855047,31.04289398039909,8.162703522759148,1.0094339622641508
185,0.0,0.0,0.05,5.0,57.8464,17.97324475546917,4.711200000000002,0.8187518305323048,1237.2449219165778,492.52716903121245,1.018867924528302
186,0.0,0.0,0.05,6.0,58.0656,18.884919291328732,8.380799999999999,3.9825157074392057,33.240259428511834,8.653937176243899,0.9905660377358492
187,0.0,0.0,0.05,7.0,60.3568,19.034361921535485,8.7032,3.8912915285288,39.03340037301135,9.809904965591453,1.0566037735849056
188,0.0,0.0,0.05,8.0,51.0056,16.633771930623553,6.8712,3.3948977245272056,26.23378934104188,7.629385337656112,0.9905660377358492
189,0.0,0.0,0.05,9.0,61.5584,19.769589511165886,8.718399999999999,4.096562148924388,36.54520495340461,9.664121607644534,1.0471698113207548
190,0.0,1.0,0.05,0.0,57.73839999999999,17.221081424811853,8.173599999999999,3.694940194373922,31.640335068269767,8.561977577962775,0.7830188679245284
191,0.0,1.0,0.05,1.0,66.5856,20.345364893262538,9.8632,4.070460141065135,42.10431384580207,11.518549012767556,0.9622641509433962
192,0.0,1.0,0.05,2.0,65.3704,20.666082450237152,9.6672,4.2399580375282016,39.88078412715455,9.84053159641938,0.8867924528301887
193,0.0,1.0,0.05,3.0,62.648,18.21410266798779,8.958400000000003,3.816620159250852,39.96732021248348,10.441075277248551,0.9150943396226416
194,0.0,1.0,0.05,4.0,76.55920000000002,23.690661775476013,12.2608,4.9561097001579775,44.26897585068215,10.11024864794,1.0094339622641508
195,0.0,1.0,0.05,5.0,66.7504,20.559403197563885,9.7704,4.1583366674669335,40.443381895398566,10.495352042765967,0.8396226415094341
196,0.0,1.0,0.05,6.0,63.44,18.640515014344427,9.267999999999999,3.903272473194768,37.311309239109406,9.476256024876024,0.8584905660377359
197,0.0,1.0,0.05,7.0,69.3472,22.066918501684825,10.465599999999998,4.560229888942004,43.409928843950226,10.362364977513133,0.9056603773584906
198,0.0,1.0,0.05,8.0,58.7976,16.859840872321428,8.3664,3.4433691408270484,41.645726568421786,10.843613529571533,0.8396226415094341
199,0.0,1.0,0.05,9.0,67.3488,19.983391567999664,10.1056,4.202900027362059,37.06525095011408,9.089652185376973,0.8679245283018868
200,0.0,2.0,0.05,0.0,45.3256,15.164603016234881,5.7248,3.0218578656184345,24.975425854040264,7.87196180963612,1.7924528301886793
201,0.0,2.0,0.05,1.0,51.26880000000001,17.066291529210442,7.1064,3.40278107435668,32.69421794671638,9.281404120509633,1.6415094339622642
202,0.0,2.0,0.05,2.0,52.5648,17.513780887061483,6.992799999999999,3.4146666250162694,31.064935335109357,9.400001438046598,1.5660377358490567
203,0.0,2.0,0.05,3.0,50.123999999999995,16.588569076324813,6.5928,3.2101508001961525,31.089753845887927,9.356674256830749,1.80188679245283
204,0.0,2.0,0.05,4.0,46.931999999999995,15.56990995478137,5.9112,2.9096725863918085,32.24164768588096,10.356674830163213,1.5943396226415094
205,0.0,2.0,0.05,5.0,44.808,15.159522947639214,5.484,2.8992385207153966,20.933940266635727,6.410523837964712,1.518867924528302
206,0.0,2.0,0.05,6.0,44.0152,13.657171338165163,5.4968,2.59761231903454,33.9704812636175,10.152433944451085,1.6132075471698113
207,0.0,2.0,0.05,7.0,47.2368,15.200639649698957,6.0824,3.040330613601093,24.825513601443568,7.282016536969408,1.6320754716981132
208,0.0,2.0,0.05,8.0,43.5,13.711778878030374,5.3872,2.6765044666504854,27.22734182904448,7.8402735021779275,1.7547169811320755
209,0.0,2.0,0.05,9.0,50.7672,16.644270009826204,6.712000000000001,3.243987669520339,36.66558317095912,11.135238309565212,1.5660377358490567
210,1.0,0.0,0.05,0.0,39.2376,12.217732450827365,4.236000000000001,2.0379165831799884,35.58084914826664,12.599354215735547,1.2641509433962264
211,1.0,0.0,0.05,1.0,42.91760000000001,13.15824039300088,5.1464,2.4322843254849955,31.01917731071979,10.09779278282695,1.4245283018867925
212,1.0,0.0,0.05,2.0,40.1064,12.235595573571398,4.4272,2.2133188111973388,27.229602079505483,10.01724540064181,1.4245283018867925
213,1.0,0.0,0.05,3.0,46.5344,13.608286322678547,5.466399999999998,2.6876739087917643,32.94050077308234,9.847313661969316,1.4433962264150944
214,1.0,0.0,0.05,4.0,43.3416,13.622156563481425,4.96,2.457120265676876,32.12540682759848,10.86495757204859,1.4150943396226414
215,1.0,0.0,0.05,5.0,40.48160000000001,12.556014552396789,4.4944,2.269741976525085,29.671587746767248,9.87940863677903,1.30188679245283
216,1.0,0.0,0.05,6.0,40.2176,12.00152033035815,4.3088000000000015,2.1254276181512277,30.099793815590388,10.905558451731567,1.320754716981132
217,1.0,0.0,0.05,7.0,40.2712,12.603042908758187,4.648,2.3961836323620944,25.54279394317247,8.264136572231921,1.4433962264150944
218,1.0,0.0,0.05,8.0,46.54,13.74764852620258,5.5584,2.599051642426521,26.987648014927643,8.748532446808529,1.339622641509434
219,1.0,0.0,0.05,9.0,43.2632,12.742295152758,5.1984,2.507843184890156,27.323259410899386,8.592944167771236,1.3962264150943395
220,1.0,1.0,0.05,0.0,45.2184,13.453569840009008,5.6328,2.51505152233508,33.865856672379486,9.669955247305966,1.7830188679245282
221,1.0,1.0,0.05,1.0,41.9632,12.525669872705409,4.756,2.302099910950869,31.726925711559524,10.204517771611707,1.6886792452830188
222,1.0,1.0,0.05,2.0,40.9568,12.178317361606243,4.5528,2.2543496090890605,29.314357902323952,9.930605117417688,1.5566037735849056
223,1.0,1.0,0.05,3.0,39.01839999999999,11.808233629125061,4.42,2.152003717468908,24.405927530990528,8.666298808614817,1.6320754716981132
224,1.0,1.0,0.05,4.0,38.568000000000005,11.432372282251832,4.284,2.0626546002663657,34.69135299719627,11.975441962234092,1.5754716981132075
225,1.0,1.0,0.05,5.0,41.356,12.191281474890161,4.6568000000000005,2.1410590276776587,25.11141380340793,8.159084956925613,1.6226415094339623
226,1.0,1.0,0.05,6.0,44.751999999999995,12.962873755460244,5.3176000000000005,2.4436223603494867,28.7179034279008,9.146942129491876,1.8113207547169807
227,1.0,1.0,0.05,7.0,46.0656,14.329846357864414,5.8744,2.753918052520808,32.273635617734,9.275084580033194,1.6886792452830188
228,1.0,1.0,0.05,8.0,38.4432,11.500332767359385,4.1976,2.018512878333948,23.8663012995088,8.48545838996388,1.509433962264151
229,1.0,1.0,0.05,9.0,38.65839999999999,11.537914431993332,4.2712,1.9965296291315089,31.49230763990105,10.88341610526246,1.5471698113207548
230,1.0,2.0,0.05,0.0,39.9336,11.893967842566248,4.564799999999999,2.055558551829648,31.04819115032105,10.048624387896648,1.5943396226415094
